#=10080
$FirstDateTime=22.06.2020 00:00:00
$JSDBaseDateTime=27.03.1995 00:00:00
$FirstJSD=796521600
$TimeLagSec=60
$DefaultValue=99999
$Names=DATE;TIME;WXTSDQ107;WXTDL107;WXTDIR107;WXTDR107;WXTMNV107;WXTVEL107;WXTMXV107;WXTT107;WXTTI107;WXTRH107;WXTP107;WXTR107;WXTRDS107;WXTRDH107;WXTRI107;WXTMXRI107;WXTRP107;WXTH107;WXTHDS107;WXTHDH107;WXTHI107;WXTMXHI107;WXTHP107;WXTTH107;WXTVH107;WXTVS107;WXTVR107;WXTTR107;WXTRA107;WXTSL107;WXTRT107;WXTSR107;WXTDT107;WXTAH107;WXTRK107;WXTRDHK107;WXTHDHK107;WXTPN107
22.06.2020;01:12;100;208;295.8;346;4;4.77;5.5;18.1;18.8;66;1007.09;0;0;0;0;0;78.3;0;0;0;0;0;0;17.9;24;24.4;3.532;;0;;;;11.64;10.18;0;0;0;1007.09
22.06.2020;01:13;100;90;188.5;322;1.7;2.65;3.8;18;18.7;66.5;1007.1;0;0;0;0;0;78.3;0;0;0;0;0;0;17.9;24;24.4;3.532;;0;;;;11.66;10.19;0;0;0;1007.1
22.06.2020;01:14;100;260;303.9;341;2.4;4.19;5.6;17.9;18.6;67.1;1007.14;0;0;0;0;0;78.3;0;0;0;0;0;0;17.6;24;24.4;3.534;;0;;;;11.71;10.22;0;0;0;1007.14
22.06.2020;01:15;100;248;286.7;321;2.6;3.74;5;17.8;18.5;67.5;1007.06;0;0;0;0;0;78.3;0;0;0;0;0;0;17.7;24;24.4;3.532;;0;;;;11.7;10.22;0;0;0;1007.06
22.06.2020;01:16;100;312;324.4;334;5.2;7.23;8;17.8;18.4;67.9;1007.08;0;0;0;0;0;78.3;0;0;0;0;0;0;17.6;24;24.5;3.532;;0;;;;11.79;10.28;0;0;0;1007.08
22.06.2020;01:17;100;170;273.5;334;1.6;2.5;3.5;17.7;18.3;68.3;1007.15;0;0;0;0;0;78.3;0;0;0;0;0;0;17.6;24;24.4;3.532;;0;;;;11.78;10.28;0;0;0;1007.15
22.06.2020;01:18;100;158;232.1;322;1.2;1.73;2.3;17.7;18.3;68.5;1007.11;0;0;0;0;0;78.3;0;0;0;0;0;0;17.4;24;24.4;3.532;;0;;;;11.83;10.31;0;0;0;1007.11
22.06.2020;01:19;100;262;309.4;331;3.5;5.19;6.4;17.6;18.2;68.7;1007.1;0;0;0;0;0;78.3;0;0;0;0;0;0;17.4;24;24.4;3.534;;0;;;;11.78;10.28;0;0;0;1007.1
22.06.2020;01:20;100;264;307.9;327;3.4;4.68;5.6;17.6;18.2;69;1007.16;0;0;0;0;0;78.3;0;0;0;0;0;0;17.4;24;24.4;3.532;;0;;;;11.84;10.33;0;0;0;1007.16
22.06.2020;01:21;100;130;186.8;274;2.1;2.33;2.6;17.6;18.1;69.2;1007.11;0;0;0;0;0;78.3;0;0;0;0;0;0;17.2;24;24.4;3.532;;0;;;;11.89;10.36;0;0;0;1007.11
22.06.2020;01:22;100;146;216.2;288;2.2;2.7;3.2;17.56;18.1;69.4;1007.08;0;0;0;0;0;78.3;0;0;0;0;0;0;17.2;24;24.3;3.531;;0;;;;11.89;10.36;0;0;0;1007.08
22.06.2020;01:23;100;196;261.9;342;1.8;2.08;2.9;17.5;18.1;69.7;1007.06;0;0;0;0;0;78.3;0;0;0;0;0;0;17.1;24;24.5;3.534;;0;;;;11.9;10.37;0;0;0;1007.06
22.06.2020;01:24;100;74;192.8;316;1.6;1.98;2.4;17.5;18;70;1007.08;0;0;0;0;0;78.3;0;0;0;0;0;0;16.9;24;24.4;3.532;;0;;;;11.96;10.41;0;0;0;1007.08
22.06.2020;01:25;100;224;289.2;367;1.5;2.44;4.7;17.4;18;70.1;1007.05;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;11.89;10.37;0;0;0;1007.05
22.06.2020;01:26;100;192;269;312;1.6;2.75;3.5;17.4;17.9;70.2;1006.98;0;0;0;0;0;78.3;0;0;0;0;0;0;17.1;24;24.4;3.532;;0;;;;11.91;10.38;0;0;0;1006.98
22.06.2020;01:27;100;258;82.6;10;1.6;2.14;2.6;17.4;17.9;70.3;1007.07;0;0;0;0;0;78.3;0;0;0;0;0;0;17.1;24;24.4;3.532;;0;;;;11.93;10.4;0;0;0;1007.07
22.06.2020;01:28;100;302;323.5;349;4.7;6.02;7;17.4;17.9;70.5;1007;0;0;0;0;0;78.3;0;0;0;0;0;0;16.9;24;24.4;3.534;;0;;;;11.98;10.43;0;0;0;1007
22.06.2020;01:29;100;231;282.1;326;1.9;3.25;5;17.3;17.8;70.8;1007.05;0;0;0;0;0;78.3;0;0;0;0;0;0;16.9;24;24.4;3.534;;0;;;;11.95;10.41;0;0;0;1007.05
22.06.2020;01:30;100;174;272.8;359;1;2.76;4.1;17.23;17.8;71.1;1007.08;0;0;0;0;0;78.3;0;0;0;0;0;0;16.9;24;24.4;3.532;;0;;;;11.94;10.41;0;0;0;1007.08
22.06.2020;01:31;100;235;304.9;327;3;4.43;5.9;17.2;17.75;71.2;1007.11;0;0;0;0;0;78.3;0;0;0;0;0;0;16.7;24;24.4;3.532;;0;;;;11.94;10.4;0;0;0;1007.11
22.06.2020;01:32;100;141;182.6;244;1.2;2.37;2.8;17.2;17.7;71.2;1007.12;0;0;0;0;0;78.3;0;0;0;0;0;0;16.9;24;24.4;3.534;;0;;;;11.94;10.4;0;0;0;1007.12
22.06.2020;01:33;100;132;189.9;270;0.9;1.6;2.3;17.3;17.7;71.2;1007.15;0;0;0;0;0;78.3;0;0;0;0;0;0;16.9;24;24.4;3.534;;0;;;;12.03;10.47;0;0;0;1007.15
22.06.2020;01:34;100;239;312;351;2.6;4.35;5.6;17.3;17.7;71;1007.07;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;11.99;10.44;0;0;0;1007.07
22.06.2020;01:35;100;156;218.9;302;1.5;2.1;2.7;17.3;17.7;71.1;1007.05;0;0;0;0;0;78.3;0;0;0;0;0;0;16.7;24;24.4;3.532;;0;;;;12.01;10.45;0;0;0;1007.05
22.06.2020;01:36;100;135;182.7;200;1.9;2.59;2.9;17.3;17.7;71.1;1007.09;0;0;0;0;0;78.3;0;0;0;0;0;0;16.9;24;24.4;3.532;;0;;;;12.01;10.45;0;0;0;1007.09
22.06.2020;01:37;100;166;237.3;334;1.5;2.3;3.1;17.3;17.7;71.1;1007.09;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;12.01;10.45;0;0;0;1007.09
22.06.2020;01:38;100;144;256.9;327;2.5;3.14;4.2;17.3;17.7;71.1;1007;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.532;;0;;;;12.01;10.45;0;0;0;1007
22.06.2020;01:39;100;252;305.8;343;3.6;4.6;5.5;17.2;17.7;71.4;1007.01;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.531;;0;;;;11.98;10.43;0;0;0;1007.01
22.06.2020;01:40;100;152;231.4;293;3.2;3.97;5;17.2;17.6;71.6;1007;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.532;;0;;;;12.02;10.46;0;0;0;1007
22.06.2020;01:41;100;218;278.8;336;1.9;2.4;3.6;17.1;17.6;71.7;1007.12;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;11.95;10.42;0;0;0;1007.12
22.06.2020;01:42;100;110;167.9;215;1.1;2.23;3.4;17.1;17.6;72;1007.16;0;0;0;0;0;78.3;0;0;0;0;0;0;16.7;24;24.4;3.532;;0;;;;12.01;10.46;0;0;0;1007.16
22.06.2020;01:43;100;174;212.1;304;1.5;2.53;2.8;17.1;17.5;72;1007.14;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;12.01;10.46;0;0;0;1007.14
22.06.2020;01:44;100;175;239.7;311;1.8;2.4;3.2;17.1;17.5;72;1007.22;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.535;;0;;;;12.01;10.46;0;0;0;1007.22
22.06.2020;01:45;100;229;310.7;348;2.8;4.88;6.8;17.1;17.5;71.9;1007.19;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.5;3.535;;0;;;;11.99;10.44;0;0;0;1007.19
22.06.2020;01:46;100;271;305.1;332;1.8;3.54;4.2;17.1;17.5;72;1007.26;0;0;0;0;0;78.3;0;0;0;0;0;0;16.4;24;24.4;3.534;;0;;;;12.01;10.46;0;0;0;1007.26
22.06.2020;01:47;100;237;310.3;336;2.9;3.42;4.2;17.1;17.5;72.2;1007.29;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;12.05;10.49;0;0;0;1007.29
22.06.2020;01:48;100;136;260.7;314;2.4;3.01;3.8;17;17.5;72.3;1007.27;0;0;0;0;0;78.3;0;0;0;0;0;0;16.4;24;24.4;3.535;;0;;;;11.98;10.44;0;0;0;1007.27
22.06.2020;01:49;100;194;278.2;342;1.8;2.72;3.6;17;17.5;72.4;1007.25;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;12;10.45;0;0;0;1007.25
22.06.2020;01:50;100;151;207.7;302;1.9;2.28;2.6;17;17.5;72.5;1007.22;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;12.02;10.47;0;0;0;1007.22
22.06.2020;01:51;100;176;278.1;336;1.4;2.23;2.6;17;17.43;72.5;1007.3;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.3;3.535;;0;;;;12.02;10.47;0;0;0;1007.3
22.06.2020;01:52;100;274;327.8;352;2.5;2.95;4.3;17;17.43;72.5;1007.3;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;12.02;10.47;0;0;0;1007.3
22.06.2020;01:53;100;272;315.9;345;3.1;4.59;6.4;17;17.41;72.5;1007.14;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;12.02;10.47;0;0;0;1007.14
22.06.2020;01:54;100;138;243;318;1.5;2.1;2.8;17;17.4;72.7;1007.13;0;0;0;0;0;78.3;0;0;0;0;0;0;16.6;24;24.4;3.534;;0;;;;12.06;10.5;0;0;0;1007.13
22.06.2020;01:55;100;271;325.7;346;2.8;4.08;5.8;17;17.4;72.6;1007.1;0;0;0;0;0;78.3;0;0;0;0;0;0;16.4;24;24.4;3.534;;0;;;;12.04;10.48;0;0;0;1007.1
